"plotID","pointID","plotType","subtype","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","coordinateSource","elevation","elevationUncertainty","nlcdClass","monumentType","applicableModules","siteID"
"SERC_057","57","tower","basePlot",38.887264,-76.563051,"WGS84","18N",364434.548,4305427.272,0.17,"GeoXH 6000",4.52,0.21,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_060","43","tower","basePlot",38.893106,-76.563952,"WGS84","18N",364367.546,4306076.958,0.17,"Geo 7X (H-Star)",7.44,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_047","41","tower","basePlot",38.885634,-76.5602,"WGS84","18N",364678.738,4305242.129,0.17,"GeoXH 6000",5.73,0.25,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_048","23","tower","basePlot",38.893005,-76.566979,"WGS84","18N",364104.764,4306070.261,0.17,"GeoXH 6000",12.22,0.22,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_049","39","tower","basePlot",38.886492,-76.561742,"WGS84","18N",364546.606,4305339.716,0.17,"GeoXH 6000",3.24,0.22,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_050","57","tower","basePlot",38.881543,-76.561676,"WGS84","18N",364542.946,4304790.394,0.17,"GeoXH 6000",6.76,0.2,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_050","21","tower","basePlot",38.881181,-76.561674,"WGS84","18N",364542.47,4304750.162,0.17,"GeoXH 6000",12.22,0.21,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_044","61","tower","basePlot",38.890971,-76.553746,"WGS84","18N",365248.631,4305824.861,0.17,"Geo 7X (H-Star)",11.25,0.32,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_052","57","tower","basePlot",38.891565,-76.561777,"WGS84","18N",364553.27,4305902.766,0.17,"Geo 7X (H-Star)",11.9,0.19,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_052","59","tower","basePlot",38.891535,-76.561547,"WGS84","18N",364573.096,4305899.034,0.17,"Geo 7X (H-Star)",8.52,0.2,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_052","43","tower","basePlot",38.891363,-76.561321,"WGS84","18N",364592.362,4305879.599,0.17,"Geo 7X (H-Star)",8.69,0.34,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_043","21","tower","basePlot",38.892556,-76.5624,"WGS84","18N",364501.088,4306013.605,0.17,"Geo 7X (H-Star)",13.46,0.32,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_043","43","tower","basePlot",38.892723,-76.561941,"WGS84","18N",364541.176,4306031.496,0.17,"GeoXH 6000",16.05,0.19,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_061","23","tower","basePlot",38.88957,-76.55507,"WGS84","18N",365131.182,4305671.367,0.17,"GeoXH 6000",16.84,0.27,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_045","33","tower","basePlot",38.880906,-76.558602,"WGS84","18N",364808.369,4304715.157,0.17,"GeoXH 6000",18.98,0.19,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_055","41","tower","basePlot",38.894328,-76.567942,"WGS84","18N",364023.8,4306218.482,0.18,"GeoXH 6000",10.72,0.16,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_055","25","tower","basePlot",38.894124,-76.56769,"WGS84","18N",364045.258,4306195.46,0.18,"GeoXH 6000",17.18,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_056","57","tower","basePlot",38.887183,-76.560334,"WGS84","18N",364670.025,4305414.249,0.18,"GeoXH 6000",15.64,0.37,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_058","43","tower","basePlot",38.894249,-76.56634,"WGS84","18N",364162.606,4306207.354,0.18,"GeoXH 6000",17.5,0.21,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_058","39","tower","basePlot",38.894252,-76.566796,"WGS84","18N",364123.079,4306208.334,0.18,"GeoXH 6000",14.63,0.18,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_058","21","tower","basePlot",38.894061,-76.566803,"WGS84","18N",364122.116,4306187.235,0.18,"GeoXH 6000",14.32,0.22,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_059","25","tower","basePlot",38.888838,-76.549367,"WGS84","18N",365624.384,4305581.781,0.18,"Geo 7X (H-Star)",18.62,0.21,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_060","59","tower","basePlot",38.893288,-76.564186,"WGS84","18N",364347.569,4306097.508,0.18,"Geo 7X (H-Star)",8.78,0.22,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_048","25","tower","basePlot",38.893003,-76.566729,"WGS84","18N",364126.494,4306069.722,0.18,"GeoXH 6000",8.56,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_048","21","tower","basePlot",38.893008,-76.56719,"WGS84","18N",364086.512,4306070.871,0.18,"GeoXH 6000",8.92,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_049","23","tower","basePlot",38.886295,-76.56152,"WGS84","18N",364565.487,4305317.545,0.18,"GeoXH 6000",5,0.25,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_049","21","tower","basePlot",38.886321,-76.561737,"WGS84","18N",364546.723,4305320.655,0.18,"GeoXH 6000",2.82,0.29,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_050","41","tower","basePlot",38.881341,-76.561435,"WGS84","18N",364563.49,4304767.566,0.18,"GeoXH 6000",16.51,0.22,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_044","39","tower","basePlot",38.890807,-76.554213,"WGS84","18N",365207.858,4305807.369,0.18,"GeoXH 6000",7.57,0.31,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_044","33","tower","basePlot",38.890704,-76.553865,"WGS84","18N",365237.808,4305795.428,0.18,"Geo 7X (H-Star)",8.2,0.29,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_053","59","tower","basePlot",38.890547,-76.556088,"WGS84","18N",365044.682,4305781.32,0.18,"GeoXH 6000",6.82,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_054","41","tower","basePlot",38.889274,-76.556464,"WGS84","18N",365009.73,4305640.58,0.18,"Geo 7X (H-Star)",19.51,0.25,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_054","43","tower","basePlot",38.889268,-76.556209,"WGS84","18N",365031.799,4305639.546,0.18,"Geo 7X (H-Star)",20.73,0.19,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_047","33","tower","basePlot",38.88554,-76.560049,"WGS84","18N",364691.673,4305231.521,0.18,"GeoXH 6000",5.03,0.31,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_067","59","tower","basePlot",38.89055,-76.564053,"WGS84","18N",364353.865,4305793.485,0.18,"GeoXH 6000",11.75,0.2,"",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_055","59","tower","basePlot",38.894513,-76.567939,"WGS84","18N",364024.39,4306239.019,0.19,"GeoXH 6000",12.83,0.18,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_056","59","tower","basePlot",38.887172,-76.560089,"WGS84","18N",364691.332,4305412.65,0.19,"GeoXH 6000",15.52,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_058","57","tower","basePlot",38.894435,-76.566798,"WGS84","18N",364123.22,4306228.662,0.19,"GeoXH 6000",15.21,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_058","23","tower","basePlot",38.894076,-76.566549,"WGS84","18N",364144.123,4306188.468,0.19,"GeoXH 6000",14.17,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_059","23","tower","basePlot",38.888842,-76.549599,"WGS84","18N",365604.336,4305582.477,0.19,"Geo 7X (H-Star)",14.77,0.33,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_048","43","tower","basePlot",38.893162,-76.566717,"WGS84","18N",364127.79,4306087.307,0.19,"GeoXH 6000",11.01,0.29,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_048","39","tower","basePlot",38.8932,-76.56718,"WGS84","18N",364087.735,4306092.164,0.19,"GeoXH 6000",11.85,0.22,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_049","61","tower","basePlot",38.886697,-76.561293,"WGS84","18N",364585.985,4305361.747,0.19,"GeoXH 6000",9.46,0.29,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_050","61","tower","basePlot",38.881539,-76.56121,"WGS84","18N",364583.377,4304789.253,0.19,"GeoXH 6000",11.93,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_051","61","tower","basePlot",38.883062,-76.558409,"WGS84","18N",364829.252,4304954.09,0.19,"GeoXH 6000",14.34,0.42,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_051","41","tower","basePlot",38.882861,-76.558624,"WGS84","18N",364810.216,4304932.128,0.19,"GeoXH 6000",9.17,0.22,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_052","41","tower","basePlot",38.891367,-76.561547,"WGS84","18N",364572.841,4305880.41,0.19,"Geo 7X (H-Star)",4.77,0.25,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_053","21","tower","basePlot",38.890177,-76.556309,"WGS84","18N",365024.805,4305740.606,0.19,"GeoXH 6000",15.62,0.2,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_043","59","tower","basePlot",38.892917,-76.562163,"WGS84","18N",364522.338,4306053.328,0.19,"GeoXH 6000",14.02,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_061","57","tower","basePlot",38.889946,-76.55533,"WGS84","18N",365109.342,4305713.477,0.19,"GeoXH 6000",7.45,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_055","23","tower","basePlot",38.894161,-76.567948,"WGS84","18N",364022.968,4306200.013,0.2,"GeoXH 6000",12.32,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_055","21","tower","basePlot",38.894146,-76.568181,"WGS84","18N",364002.749,4306198.705,0.2,"GeoXH 6000",8.79,0.25,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_056","25","tower","basePlot",38.886812,-76.559851,"WGS84","18N",364711.263,4305372.442,0.2,"GeoXH 6000",21.03,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_058","61","tower","basePlot",38.894431,-76.566342,"WGS84","18N",364162.786,4306227.62,0.2,"GeoXH 6000",15.78,0.31,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_060","39","tower","basePlot",38.893111,-76.564405,"WGS84","18N",364328.26,4306078.228,0.2,"Geo 7X (H-Star)",7.45,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_060","61","tower","basePlot",38.893275,-76.563958,"WGS84","18N",364367.3,4306095.725,0.2,"Geo 7X (H-Star)",12.18,0.22,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_048","59","tower","basePlot",38.893361,-76.566974,"WGS84","18N",364105.911,4306109.767,0.2,"GeoXH 6000",14.9,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_048","57","tower","basePlot",38.893359,-76.567185,"WGS84","18N",364087.624,4306109.825,0.2,"GeoXH 6000",13.08,0.3,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_045","41","tower","basePlot",38.880974,-76.55872,"WGS84","18N",364798.25,4304722.822,0.2,"GeoXH 6000",19.09,0.37,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_045","59","tower","basePlot",38.881168,-76.558726,"WGS84","18N",364798.155,4304744.327,0.2,"GeoXH 6000",17.33,0.31,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_051","57","tower","basePlot",38.883057,-76.55887,"WGS84","18N",364789.236,4304954.221,0.2,"GeoXH 6000",1.75,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_053","23","tower","basePlot",38.890211,-76.556099,"WGS84","18N",365043.08,4305744.036,0.2,"GeoXH 6000",17.46,0.22,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_054","61","tower","basePlot",38.889449,-76.556242,"WGS84","18N",365029.236,4305659.661,0.2,"Geo 7X (H-Star)",17.02,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_054","23","tower","basePlot",38.889084,-76.556461,"WGS84","18N",365009.569,4305619.496,0.2,"Geo 7X (H-Star)",18.27,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_054","59","tower","basePlot",38.889458,-76.556477,"WGS84","18N",365008.907,4305661.068,0.2,"Geo 7X (H-Star)",21.36,0.3,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_062","57","tower","basePlot",38.881964,-76.55825,"WGS84","18N",364840.952,4304831.948,0.2,"GeoXH 6000",4.92,0.4,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_057","21","tower","basePlot",38.886909,-76.563065,"WGS84","18N",364432.672,4305387.976,0.21,"GeoXH 6000",0.33,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_059","21","tower","basePlot",38.888849,-76.549832,"WGS84","18N",365584.1,4305583.599,0.21,"Geo 7X (H-Star)",15.21,0.36,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_059","39","tower","basePlot",38.889019,-76.549833,"WGS84","18N",365584.325,4305602.509,0.21,"Geo 7X (H-Star)",14.12,0.35,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_060","25","tower","basePlot",38.892943,-76.563944,"WGS84","18N",364367.863,4306058.913,0.21,"Geo 7X (H-Star)",16.02,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_047","21","tower","basePlot",38.885452,-76.560415,"WGS84","18N",364659.76,4305222.283,0.21,"GeoXH 6000",1.23,0.25,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_062","59","tower","basePlot",38.881955,-76.55802,"WGS84","18N",364860.826,4304830.611,0.21,"Geo 7X (H-Star)",9.78,0.29,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_048","61","tower","basePlot",38.893357,-76.566725,"WGS84","18N",364127.514,4306108.931,0.21,"GeoXH 6000",12.81,0.31,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_050","43","tower","basePlot",38.881362,-76.561233,"WGS84","18N",364581.071,4304769.6,0.21,"GeoXH 6000",14.41,0.4,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_045","43","tower","basePlot",38.880994,-76.558491,"WGS84","18N",364818.19,4304724.742,0.21,"GeoXH 6000",14.39,0.28,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_054","21","tower","basePlot",38.889082,-76.556699,"WGS84","18N",364988.968,4305619.623,0.21,"Geo 7X (H-Star)",18.8,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_047","49","tower","basePlot",38.885715,-76.560326,"WGS84","18N",364667.974,4305251.298,0.21,"GeoXH 6000",10.44,0.24,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_056","23","tower","basePlot",38.886813,-76.560094,"WGS84","18N",364690.141,4305372.885,0.22,"GeoXH 6000",14.96,0.25,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_056","39","tower","basePlot",38.886961,-76.560323,"WGS84","18N",364670.601,4305389.673,0.22,"GeoXH 6000",13.77,0.25,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_057","23","tower","basePlot",38.886902,-76.562849,"WGS84","18N",364451.415,4305386.777,0.22,"GeoXH 6000",1.57,0.25,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_047","59","tower","basePlot",38.885802,-76.560182,"WGS84","18N",364680.588,4305260.81,0.22,"GeoXH 6000",7.02,0.27,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_047","23","tower","basePlot",38.885442,-76.560183,"WGS84","18N",364679.821,4305220.842,0.22,"GeoXH 6000",3.17,0.27,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_047","39","tower","basePlot",38.885636,-76.560411,"WGS84","18N",364660.482,4305242.714,0.22,"GeoXH 6000",2.5,0.28,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_062","43","tower","basePlot",38.881782,-76.557788,"WGS84","18N",364880.699,4304811.061,0.22,"Geo 7X (H-Star)",4.55,0.51,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_062","61","tower","basePlot",38.881957,-76.557788,"WGS84","18N",364880.963,4304830.536,0.22,"Geo 7X (H-Star)",8.31,0.46,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_044","41","tower","basePlot",38.890806,-76.553978,"WGS84","18N",365228.174,4305806.958,0.22,"Geo 7X (H-Star)",10.73,0.28,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_044","31","tower","basePlot",38.890711,-76.554104,"WGS84","18N",365217.065,4305796.597,0.22,"Geo 7X (H-Star)",4.38,0.4,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_045","21","tower","basePlot",38.8808,-76.558956,"WGS84","18N",364777.467,4304703.906,0.22,"GeoXH 6000",17.91,0.34,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_051","21","tower","basePlot",38.882688,-76.558868,"WGS84","18N",364788.679,4304913.284,0.22,"GeoXH 6000",2.77,0.3,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_051","23","tower","basePlot",38.882693,-76.558623,"WGS84","18N",364809.935,4304913.471,0.22,"GeoXH 6000",12.54,0.27,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_052","21","tower","basePlot",38.891177,-76.561785,"WGS84","18N",364551.776,4305859.703,0.22,"Geo 7X (H-Star)",11.75,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_052","61","tower","basePlot",38.891555,-76.561323,"WGS84","18N",364592.554,4305900.935,0.22,"Geo 7X (H-Star)",7.59,0.41,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_067","39","tower","basePlot",38.890375,-76.564266,"WGS84","18N",364335.088,4305774.34,0.22,"GeoXH 6000",13.5,0.28,"",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_055","43","tower","basePlot",38.894326,-76.567703,"WGS84","18N",364044.497,4306217.917,0.23,"GeoXH 6000",12.98,0.35,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_059","59","tower","basePlot",38.889204,-76.549593,"WGS84","18N",365605.525,4305622.716,0.23,"Geo 7X (H-Star)",19.11,0.36,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_061","61","tower","basePlot",38.889931,-76.554873,"WGS84","18N",365148.912,4305711.205,0.23,"GeoXH 6000",7.66,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_067","57","tower","basePlot",38.89056,-76.564263,"WGS84","18N",364335.72,4305794.921,0.23,"GeoXH 6000",10.94,0.39,"",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_058","25","tower","basePlot",38.894063,-76.566327,"WGS84","18N",364163.348,4306186.763,0.24,"GeoXH 6000",15.15,0.25,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_061","25","tower","basePlot",38.889573,-76.554873,"WGS84","18N",365148.28,4305671.457,0.24,"GeoXH 6000",10.18,0.34,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_062","23","tower","basePlot",38.881601,-76.558021,"WGS84","18N",364860.139,4304791.335,0.24,"Geo 7X (H-Star)",4.94,0.33,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_048","41","tower","basePlot",38.89318,-76.566967,"WGS84","18N",364106.214,4306089.698,0.24,"GeoXH 6000",12.49,0.29,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_049","43","tower","basePlot",38.886499,-76.561277,"WGS84","18N",364586.955,4305339.82,0.24,"GeoXH 6000",5.66,0.46,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_049","57","tower","basePlot",38.886688,-76.561734,"WGS84","18N",364547.697,4305361.454,0.24,"GeoXH 6000",3.3,0.37,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_052","39","tower","basePlot",38.891368,-76.56178,"WGS84","18N",364552.566,4305880.861,0.24,"Geo 7X (H-Star)",3.86,0.47,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_043","23","tower","basePlot",38.892558,-76.562169,"WGS84","18N",364521.149,4306013.48,0.24,"Geo 7X (H-Star)",10.21,0.35,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_054","57","tower","basePlot",38.889459,-76.556714,"WGS84","18N",364988.398,4305661.467,0.24,"Geo 7X (H-Star)",13.47,0.3,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_044","21","tower","basePlot",38.890624,-76.554221,"WGS84","18N",365206.746,4305787.085,0.24,"GeoXH 6000",6.81,0.27,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_045","51","tower","basePlot",38.88108,-76.558625,"WGS84","18N",364806.717,4304734.437,0.24,"GeoXH 6000",18.55,0.42,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_067","23","tower","basePlot",38.890191,-76.564036,"WGS84","18N",364354.682,4305753.584,0.24,"GeoXH 6000",12.86,0.33,"",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_067","21","tower","basePlot",38.890199,-76.564272,"WGS84","18N",364334.211,4305754.886,0.24,"GeoXH 6000",11.4,0.31,"",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_057","61","tower","basePlot",38.887253,-76.562594,"WGS84","18N",364474.203,4305425.437,0.25,"GeoXH 6000",-0.25,0.34,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_045","61","tower","basePlot",38.881175,-76.55848,"WGS84","18N",364819.509,4304744.81,0.25,"GeoXH 6000",15.56,0.24,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_045","39","tower","basePlot",38.880969,-76.558939,"WGS84","18N",364779.277,4304722.558,0.25,"GeoXH 6000",10.83,0.29,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SERC"
"SERC_052","25","tower","basePlot",38.891177,-76.561303,"WGS84","18N",364593.585,4305858.926,0.25,"Geo 7X (H-Star)",11.53,0.38,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_062","25","tower","basePlot",38.881597,-76.55777,"WGS84","18N",364881.841,4304790.566,0.25,"GeoXH 6000",8.46,0.4,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_059","43","tower","basePlot",38.889029,-76.549364,"WGS84","18N",365625.077,4305602.927,0.26,"Geo 7X (H-Star)",18.22,0.42,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_060","41","tower","basePlot",38.893081,-76.564176,"WGS84","18N",364348.002,4306074.54,0.26,"Geo 7X (H-Star)",7.87,0.33,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
"SERC_060","57","tower","basePlot",38.893286,-76.564406,"WGS84","18N",364328.514,4306097.672,0.26,"Geo 7X (H-Star)",7.83,0.33,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SERC"
